#GENE	BCOM_SCORE	1000G_SCORE	MIN_SCORE	ID
TBL1X	0.245394	0.449724	0.245394	*
CHRDL1	0.367729	0.245377	0.245377	-
TRIM51	0.245093	0.649975	0.245093	*
ASTN1	0.244728	0.554423	0.244728	*
RSL1D1	0.265261	0.244446	0.244446	-
UBC	0.244129	0.588837	0.244129	*
MMP16	0.24366	0.580629	0.24366	*
ITIH5	0.243436	0.692916	0.243436	*
SAMD9	0.243248	0.615704	0.243248	*
PCDHA1	0.24318	1.00945	0.24318	*
ZNF281	0.242921	0.521696	0.242921	*
SERPINE2	0.242882	0.41683	0.242882	*
WEE2	0.24282	0.298951	0.24282	*
MUL1	0.242461	0.269759	0.242461	*
CAPN2	0.242287	0.252811	0.242287	*
TMEM45A	0.242242	0.403964	0.242242	*
DNAJB8	0.242005	0.297257	0.242005	*
KLHL38	0.241865	0.469823	0.241865	*
PFKFB2	0.241653	0.24299	0.241653	*
IL9R	0.245847	0.241651	0.241651	-
FNDC8	0.29885	0.241651	0.241651	-
TUBB8	0.592709	0.241578	0.241578	-
SEMA3D	0.24136	0.425998	0.24136	*
ATRX	0.241359	0.585986	0.241359	*
PDPR	0.241148	0.316039	0.241148	*
RGSL1	0.241114	0.282422	0.241114	*
ZNF33B	0.240635	0.306689	0.240635	*
CAMK2A	0.240226	0.450641	0.240226	*
ERN2	0.23994	0.266407	0.23994	*
ABCC2	0.239931	0.424825	0.239931	*
PIGO	0.239927	0.321785	0.239927	*
CD34	0.31083	0.239754	0.239754	-
ZNF425	0.239647	0.57993	0.239647	*
PPP4R1	0.239621	0.307036	0.239621	*
MSH4	0.239504	0.512231	0.239504	*
KRTAP3-3	2.28864	0.239491	0.239491	-
MGAT4A	0.239418	0.253473	0.239418	*
ZFX	0.239363	0.519287	0.239363	*
MPDZ	0.239149	0.761302	0.239149	*
CES3	0.239016	0.389609	0.239016	*
FFAR3	0.620655	0.239001	0.239001	-
CYP26A1	0.238991	0.414939	0.238991	*
ADAM22	0.238987	0.528037	0.238987	*
SLAMF1	0.238983	0.350074	0.238983	*
NRG1	0.238974	0.592503	0.238974	*
PDGFRA	0.238801	0.616322	0.238801	*
CR1	0.238706	0.368305	0.238706	*
LRRK2	0.238548	0.951453	0.238548	*
UNC5C	0.238521	0.463177	0.238521	*
CDCA7	0.238205	0.386587	0.238205	*
HIST1H2BK	1.64162	0.238056	0.238056	-
CNTN6	0.237527	0.640218	0.237527	*
IGSF1	0.237504	0.607662	0.237504	*
IGSF9	0.236927	0.763473	0.236927	*
FLRT2	0.236858	0.701909	0.236858	*
SLC25A14	0.258825	0.23669	0.23669	-
FRMPD3	0.236593	0.870918	0.236593	*
CPSF2	0.341108	0.236545	0.236545	-
KRTAP15-1	0.236544	0.268425	0.236544	*
CNTNAP3	0.829809	0.23602	0.23602	-
TAS1R2	0.235964	0.532637	0.235964	*
SLC2A3	0.304593	0.235821	0.235821	-
RBMXL3	0.235696	0.719129	0.235696	*
NDE1	0.236597	0.235686	0.235686	-
PVRL1	0.234786	0.327656	0.234786	*
SPRY4	0.234783	0.355703	0.234783	*
TSPYL6	0.234732	0.37701	0.234732	*
EPX	0.234554	0.337932	0.234554	*
PTPN14	0.234449	0.759062	0.234449	*
PCDHGB3	0.234191	1.22333	0.234191	*
CFI	0.234094	0.485884	0.234094	*
MYO5B	0.234089	0.863753	0.234089	*
GIMAP7	0.23407	0.319053	0.23407	*
TM7SF3	0.233935	0.332753	0.233935	*
CACNB1	0.233664	0.373853	0.233664	*
PCDHGB1	0.233649	1.00279	0.233649	*
NME8	0.23363	0.415771	0.23363	*
LCE1F	1.18057	0.233629	0.233629	-
CHRM4	0.233409	0.548645	0.233409	*
FOXD4	0.233403	0.545837	0.233403	*
ANXA6	0.233374	0.279176	0.233374	*
ZBED9	0.233314	0.406542	0.233314	*
TBX19	0.268728	0.23317	0.23317	-
KCNK13	0.232966	0.470629	0.232966	*
PVRL2	0.232803	0.452187	0.232803	*
PCDHA7	0.232678	0.7698	0.232678	*
ESRRB	0.23253	0.50053	0.23253	*
GLG1	0.232527	0.261203	0.232527	*
ZNF813	0.232512	0.317992	0.232512	*
ABHD11	0.274226	0.232433	0.232433	-
BAZ1B	0.232422	0.566116	0.232422	*
IMPG2	0.232257	0.34379	0.232257	*
DAB2	0.232163	0.303499	0.232163	*
ZFPM2	0.232008	0.734491	0.232008	*
AK8	0.244491	0.231944	0.231944	-
DUSP10	0.231933	0.342767	0.231933	*
LMOD2	0.231869	0.595396	0.231869	*
EYA4	0.344061	0.231259	0.231259	-
HNRNPUL1	0.231255	0.339996	0.231255	*
GREB1L	0.231063	0.311735	0.231063	*
KRTAP10-1	0.365048	0.231022	0.231022	-
MAP4K4	0.230944	0.33499	0.230944	*
OR2T33	0.277184	0.23079	0.23079	-
KRTAP4-11	0.230761	0.237825	0.230761	*
COL24A1	0.230729	0.684427	0.230729	*
DDX19A	0.230604	0.279169	0.230604	*
NEK6	0.230364	0.286024	0.230364	*
SIN3A	0.230343	0.705198	0.230343	*
MKI67	0.230328	0.68421	0.230328	*
ARHGEF5	0.630193	0.230196	0.230196	-
ANKRD55	0.230086	0.504532	0.230086	*
ADAM21	0.230025	0.27661	0.230025	*
VAT1L	0.229985	0.390447	0.229985	*
NUB1	0.229599	0.486267	0.229599	*
AP3D1	0.229429	0.909427	0.229429	*
CEACAM1	0.515849	0.228912	0.228912	-
GBE1	0.228861	0.375039	0.228861	*
ATP1A2	0.22886	0.448399	0.22886	*
ABCB6	0.228654	0.357823	0.228654	*
LCT	0.228534	0.824985	0.228534	*
LRP12	0.228461	0.413567	0.228461	*
TRIM33	0.228338	0.362103	0.228338	*
ZNF366	0.228232	0.56977	0.228232	*
HHLA2	0.555587	0.227936	0.227936	-
ANO5	0.227757	0.426303	0.227757	*
TLL1	0.227734	0.471392	0.227734	*
DYNC1LI2	0.227704	0.291493	0.227704	*
SNX9	0.227647	0.256169	0.227647	*
PCDHAC2	0.227417	0.906684	0.227417	*
GDF6	0.227315	0.606372	0.227315	*
RPS6KA2	0.227306	0.42184	0.227306	*
MGAT1	0.227033	0.290835	0.227033	*
COG6	0.226653	0.305747	0.226653	*
CACNA1A	0.226316	0.700343	0.226316	*
RTN1	0.226305	0.584055	0.226305	*
PAPOLA	0.226132	0.323913	0.226132	*
GPR39	0.226029	0.4382	0.226029	*
MEFV	0.225974	0.637391	0.225974	*
ZNF623	0.225954	0.34345	0.225954	*
HDGFL1	0.225875	0.594338	0.225875	*
PHKB	0.22575	0.54894	0.22575	*
ATXN10	0.310675	0.225746	0.225746	-
CLK2	0.255892	0.225276	0.225276	-
MUC13	0.22525	0.365764	0.22525	*
KLB	0.225053	0.388839	0.225053	*
KCTD8	0.224982	0.652471	0.224982	*
PRKCB	0.224615	0.435721	0.224615	*
KIAA1217	0.224594	0.570131	0.224594	*
PTGS1	0.2244	0.315789	0.2244	*
NSF	0.44302	0.224245	0.224245	-
GIMAP8	0.224024	0.512409	0.224024	*
OR2L8	0.810073	0.22385	0.22385	-
CYP21A2	0.223842	0.435724	0.223842	*
HUWE1	0.223736	0.984704	0.223736	*
TMCO4	0.223485	0.229141	0.223485	*
FLT1	0.223167	0.488018	0.223167	*
PRB3	0.970584	0.223087	0.223087	-
ZNF778	0.297754	0.223019	0.223019	-
GLT6D1	0.222774	0.376476	0.222774	*
XPO1	0.222731	0.343458	0.222731	*
KLHL22	0.222483	0.560812	0.222483	*
FOXD4L1	0.222401	0.656946	0.222401	*
ZC3H13	0.222274	0.595674	0.222274	*
GTF2I	0.290258	0.222056	0.222056	-
ADAM10	0.222041	0.37551	0.222041	*
BNC1	0.221505	0.429364	0.221505	*
PIK3C3	0.221498	0.26209	0.221498	*
ADGRA2	0.221004	0.51347	0.221004	*
ADCY4	0.220928	0.223319	0.220928	*
PLA1A	0.30363	0.220628	0.220628	-
ITGA4	0.22054	0.387146	0.22054	*
GFPT2	0.220534	0.37174	0.220534	*
KLHDC7A	0.220507	0.651014	0.220507	*
ACACA	0.220348	0.572137	0.220348	*
SLC39A7	0.220277	0.428214	0.220277	*
SLC35F3	0.220128	0.490883	0.220128	*
USPL1	0.220003	0.295817	0.220003	*
C2CD5	0.219919	0.234753	0.219919	*
AMDHD1	0.2198	0.232303	0.2198	*
RYR2	0.219796	1.40157	0.219796	*
MOV10	0.219735	0.384539	0.219735	*
COL1A2	0.219733	0.624655	0.219733	*
RANGAP1	0.219293	0.775894	0.219293	*
GRIK1	0.219146	0.818243	0.219146	*
ZNF536	0.218871	0.849532	0.218871	*
ZMYM3	0.272274	0.218624	0.218624	-
LHX5	0.21855	0.57956	0.21855	*
ZFR2	0.218126	0.684395	0.218126	*
PREX2	0.217982	0.736548	0.217982	*
PDP1	0.280186	0.217894	0.217894	-
HMGCLL1	0.223679	0.217876	0.217876	-
ARHGAP23	0.217825	0.659647	0.217825	*
CNTNAP1	0.217723	0.493531	0.217723	*
ZNF548	0.217437	0.333237	0.217437	*
KSR2	0.217378	0.731603	0.217378	*
KHDRBS3	0.21711	0.35348	0.21711	*
RSPH6A	0.216972	0.607191	0.216972	*
POTEF	0.21688	0.397521	0.21688	*
NSMAF	0.216639	0.349468	0.216639	*
RFX4	0.216638	0.449484	0.216638	*
PCSK7	0.216551	0.221933	0.216551	*
NBPF12	2.18225	0.216537	0.216537	-
SCML4	0.216447	0.218619	0.216447	*
EPC2	0.216395	0.241205	0.216395	*
SHROOM2	0.216364	0.988933	0.216364	*
FOLH1	0.216321	0.321505	0.216321	*
MYH15	0.216306	0.367785	0.216306	*
PRKACG	0.221643	0.216218	0.216218	-
ZNF626	0.21616	0.24653	0.21616	*
CNTN3	0.216102	0.491325	0.216102	*
PTPRT	0.216028	1.0258	0.216028	*
LRRC4C	0.215928	0.582494	0.215928	*
IFFO2	0.215911	0.243167	0.215911	*
SCN1A	0.215736	1.1274	0.215736	*
TTBK2	0.276357	0.215494	0.215494	-
COG2	0.215408	0.336845	0.215408	*
ZKSCAN2	0.21536	0.218472	0.21536	*
ACTN2	0.21532	0.752714	0.21532	*
CALHM1	0.215151	0.39163	0.215151	*
PRRT3	0.214915	0.413339	0.214915	*
TIMD4	0.214808	0.331942	0.214808	*
EBF2	0.214639	0.442737	0.214639	*
CYP2A7	0.214554	0.284657	0.214554	*
FURIN	0.214473	0.270055	0.214473	*
PLA2G4A	0.214355	0.333448	0.214355	*
NHS	0.214319	0.552425	0.214319	*
FAM71B	0.384826	0.213674	0.213674	-
ANKRD36B	1.90823	0.213656	0.213656	-
KLHL1	0.213349	0.570732	0.213349	*
ZIM2	0.213338	0.482614	0.213338	*
ADAMTS19	0.213214	0.609003	0.213214	*
SNX25	0.212961	0.448766	0.212961	*
KRT73	0.212847	0.374095	0.212847	*
TMC1	0.212825	0.254941	0.212825	*
ADAMTS5	0.21263	1.1312	0.21263	*
CLASP2	0.212601	0.32403	0.212601	*
AMER2	0.212575	0.497386	0.212575	*
ATP13A3	0.21255	0.346887	0.21255	*
DRD2	0.212497	0.310065	0.212497	*
KRTAP9-2	0.212423	0.230472	0.212423	*
AOC3	0.211925	0.406997	0.211925	*
ERBB4	0.211842	0.451701	0.211842	*
ST8SIA2	0.211798	0.46298	0.211798	*
SLC6A15	0.211766	0.320176	0.211766	*
MERTK	0.211519	0.271735	0.211519	*
NTNG2	0.211496	0.731313	0.211496	*
COL5A1	0.21149	1.13656	0.21149	*
TBC1D10A	0.211474	0.253056	0.211474	*
RUNX1T1	0.211406	0.581131	0.211406	*
OR2G6	0.211342	0.383274	0.211342	*
POTEE	3.09421	0.211131	0.211131	-
SLC2A14	0.211028	0.365105	0.211028	*
KIAA1468	0.210982	0.37505	0.210982	*
MUC2	0.210861	1.01027	0.210861	*
KIF5C	0.210723	0.472998	0.210723	*
KLC2	0.210478	0.289799	0.210478	*
MARCH10	0.210401	0.395286	0.210401	*
ONECUT1	0.210387	0.529496	0.210387	*
PLD2	0.210375	0.448545	0.210375	*
KLHL2	1.63938	0.210306	0.210306	-
STT3B	0.210212	0.270151	0.210212	*
MYOCD	0.210201	0.370068	0.210201	*
SUSD4	0.210189	0.424309	0.210189	*
CDH19	0.210173	0.415085	0.210173	*
CNTN2	0.210076	0.507814	0.210076	*
KPRP	0.209986	0.813313	0.209986	*
HS3ST2	0.20996	0.394495	0.20996	*
JAM3	0.247178	0.209929	0.209929	-
KCNS2	0.209859	0.366166	0.209859	*
SLC6A11	0.209408	0.326905	0.209408	*
DSEL	0.209406	0.686431	0.209406	*
SAFB2	0.209338	0.356144	0.209338	*
SH3BP2	0.209249	0.362734	0.209249	*
CXCR1	0.226632	0.209171	0.209171	-
LIMCH1	0.228666	0.208774	0.208774	-
ARHGAP21	0.208679	0.429804	0.208679	*
NCDN	0.208663	0.410534	0.208663	*
SPTA1	0.208608	0.61298	0.208608	*
SREBF2	0.208556	0.465914	0.208556	*
DMD	0.208466	1.01131	0.208466	*
NCOA3	0.20828	0.292188	0.20828	*
PDE6A	0.208178	0.40792	0.208178	*
LCA5	0.208129	0.338792	0.208129	*
OR52R1	0.220027	0.208119	0.208119	-
KBTBD7	0.207891	0.285765	0.207891	*
KIAA1211L	0.207745	0.357068	0.207745	*
HMX2	0.207697	0.349978	0.207697	*
NTSR1	0.207647	0.532012	0.207647	*
CENPP	0.358697	0.207516	0.207516	-
PRKX	0.207463	0.285531	0.207463	*
ATP8B4	0.207459	0.483998	0.207459	*
PIK3R1	0.207132	0.348804	0.207132	*
PCDHGB4	0.207118	0.359615	0.207118	*
ZMYM6	0.207117	0.343394	0.207117	*
PARD3B	0.206995	0.540845	0.206995	*
ZBBX	0.206951	0.601785	0.206951	*
THOP1	0.206933	0.477766	0.206933	*
OR10H1	0.287696	0.206922	0.206922	-
GH1	0.206828	0.241938	0.206828	*
FAM73A	0.308812	0.206758	0.206758	-
CLCN3	0.20633	0.379686	0.20633	*
CDC42BPA	0.206307	0.568223	0.206307	*
GRM3	0.206262	0.948349	0.206262	*
IRS1	0.206169	0.35781	0.206169	*
SGCE	0.206049	0.395234	0.206049	*
ZMYND8	0.205941	0.700471	0.205941	*
CYP3A5	0.205933	0.242348	0.205933	*
WBSCR17	0.205822	0.569512	0.205822	*
DPCR1	0.205749	0.699696	0.205749	*
ZIC3	0.205565	0.330745	0.205565	*
TSKS	0.285179	0.204912	0.204912	-
PCDHA6	0.20471	1.4833	0.20471	*
USP25	0.204486	0.575749	0.204486	*
KRT5	0.204412	0.318896	0.204412	*
GPR161	0.204389	0.264132	0.204389	*
ANTXR1	0.204244	0.590351	0.204244	*
PCDHB12	0.204233	0.935141	0.204233	*
OR10G4	0.204102	0.53153	0.204102	*
AR	0.204014	0.772289	0.204014	*
SCAF8	0.203966	0.437212	0.203966	*
PDHA2	0.203958	0.741507	0.203958	*
VAX1	0.203481	0.457151	0.203481	*
ANKFN1	0.20342	0.320473	0.20342	*
POLR2C	0.232661	0.203253	0.203253	-
STAT1	0.203221	0.24814	0.203221	*
MSH2	0.203206	0.368499	0.203206	*
SLC22A25	0.202975	0.213817	0.202975	*
ZNF180	0.202903	0.35488	0.202903	*
ZNF808	0.202891	0.443101	0.202891	*
C2orf81	0.202873	0.309282	0.202873	*
KHDRBS2	0.202741	0.512252	0.202741	*
NAIF1	0.202631	0.288137	0.202631	*
PAK3	0.20247	0.318832	0.20247	*
ABHD2	0.202299	0.273513	0.202299	*
MSC	0.20224	0.389936	0.20224	*
FZD1	0.202192	0.62245	0.202192	*
NEFH	2.72172	0.202113	0.202113	-
TEAD1	0.202073	0.264056	0.202073	*
JAKMIP2	0.202063	0.713422	0.202063	*
PDE6C	0.201993	0.389414	0.201993	*
MYCBPAP	0.20197	0.570544	0.20197	*
TIMP3	0.286358	0.201959	0.201959	-
TGFBRAP1	0.201718	0.204958	0.201718	*
EZH2	0.201677	0.582827	0.201677	*
EHD2	0.201558	0.609043	0.201558	*
CDH24	0.201543	0.471344	0.201543	*
CPA1	0.201507	0.507803	0.201507	*
PTK2B	0.201437	0.420673	0.201437	*
NLRP14	0.201268	0.587418	0.201268	*
CD163	0.201244	0.466732	0.201244	*
ZBTB46	0.20099	0.567853	0.20099	*
RALYL	0.200964	0.233517	0.200964	*
SPDYE4	0.200833	0.206503	0.200833	*
PCDHA4	0.200698	1.06203	0.200698	*
LRRC71	0.200692	0.325951	0.200692	*
TLX1	0.27807	0.200682	0.200682	-
UGGT2	0.200554	0.484176	0.200554	*
TMEM132C	0.200541	1.04754	0.200541	*
ERC2	0.211644	0.20016	0.20016	-
DOCK10	0.20014	0.650465	0.20014	*
DCHS2	0.199998	2.01922	0.199998	*
COL4A1	0.199871	1.15719	0.199871	*
TTLL11	0.199748	0.331737	0.199748	*
CEP78	0.19968	0.209251	0.19968	*
DCST2	0.199481	0.435515	0.199481	*
DPYD	0.199478	0.559587	0.199478	*
RBM44	0.199432	0.215045	0.199432	*
LRRTM1	0.199368	0.3608	0.199368	*
PRAMEF1	0.199322	0.21215	0.199322	*
POLR3E	0.199183	0.351598	0.199183	*
URI1	0.199043	0.224791	0.199043	*
DNTT	0.198939	0.348816	0.198939	*
MS4A10	0.19889	0.252375	0.19889	*
TUBG2	0.375231	0.198581	0.198581	-
ZFP42	0.198469	0.379139	0.198469	*
MAF1	0.298751	0.19828	0.19828	-
RFX3	0.198152	0.266604	0.198152	*
OTOP2	0.198095	0.274979	0.198095	*
ZNF417	0.265825	0.198013	0.198013	-
MICU3	0.299348	0.197938	0.197938	-
NXF2B	0.314309	0.197921	0.197921	-
ACTR3B	0.533007	0.197886	0.197886	-
CACNA1E	0.197879	0.88628	0.197879	*
BOD1L1	0.197769	0.679636	0.197769	*
DLL3	0.197762	0.359034	0.197762	*
PRC1	0.197704	0.335286	0.197704	*
DTX2	0.436518	0.19753	0.19753	-
DAPK1	0.197515	0.752152	0.197515	*
HPSE2	0.197437	0.576479	0.197437	*
SORCS3	0.197355	0.610655	0.197355	*
PSMD7	0.304756	0.197103	0.197103	-
KCNC1	0.1969	0.690205	0.1969	*
PDE8A	0.196778	0.291562	0.196778	*
MAGEC1	0.196397	0.702752	0.196397	*
DUOXA2	0.19639	0.396071	0.19639	*
A2M	0.196321	0.758371	0.196321	*
RECK	0.195986	0.283682	0.195986	*
CCDC141	0.195926	0.702662	0.195926	*
EPHA7	0.19589	0.642512	0.19589	*
XPO5	0.195578	0.467478	0.195578	*
TMC3	0.195529	0.46244	0.195529	*
KIAA0319	0.195479	0.450929	0.195479	*
RTL1	0.195442	1.10478	0.195442	*
RRP7A	0.266254	0.195371	0.195371	-
HOXC4	0.292828	0.195336	0.195336	-
PAPD7	0.195294	0.416672	0.195294	*
PRAMEF4	0.299479	0.195076	0.195076	-
SERPINH1	0.195017	0.377483	0.195017	*
USP11	0.194942	0.442447	0.194942	*
SLC37A3	0.194544	0.31587	0.194544	*
ZSCAN23	0.227584	0.194516	0.194516	-
KIAA1462	0.194446	0.527948	0.194446	*
KRTAP4-7	0.866514	0.194326	0.194326	-
WDR88	0.194153	0.336829	0.194153	*
TMCO3	0.194105	0.343324	0.194105	*
CUX1	0.194052	0.676649	0.194052	*
PRSS36	0.19397	0.34012	0.19397	*
NLRP6	0.193847	0.479822	0.193847	*
ARAF	0.238737	0.193764	0.193764	-
PSG2	0.19366	0.294894	0.19366	*
KRT13	0.19353	0.321287	0.19353	*
ISPD	0.193391	0.25249	0.193391	*
DAO	0.193175	0.196496	0.193175	*
CSMD3	0.193128	1.52137	0.193128	*
ZNF592	0.192761	0.303736	0.192761	*
WDR64	0.192758	0.336243	0.192758	*
KLHDC7B	0.192712	0.383242	0.192712	*
ANKFY1	0.192662	0.376652	0.192662	*
ME1	0.192477	0.251873	0.192477	*
XKR6	0.192475	0.481017	0.192475	*
SYT11	0.230315	0.192466	0.192466	-
CSMD2	0.192409	1.29189	0.192409	*
FBXO8	0.192253	0.454126	0.192253	*
GSR	0.198542	0.192191	0.192191	-
TRNT1	0.192135	0.416604	0.192135	*
TLK2	0.192062	0.4782	0.192062	*
TLR8	0.192003	0.442015	0.192003	*
PGLYRP2	0.191963	0.430905	0.191963	*
TUBB4A	0.19196	0.580846	0.19196	*
ZNF750	0.191433	0.334612	0.191433	*
KCNB2	0.191384	0.565225	0.191384	*
MASP1	0.191379	0.6519	0.191379	*
NHLRC1	0.191369	0.246071	0.191369	*
MAP4K3	0.191289	0.334022	0.191289	*
PDE6B	0.19125	0.662272	0.19125	*
ADAMTS16	0.191201	1.22522	0.191201	*
GUF1	0.191066	0.344738	0.191066	*
MCC	0.191055	0.384757	0.191055	*
ZNF585B	0.191004	0.493172	0.191004	*
ZNF665	0.190811	0.718231	0.190811	*
ATP13A5	0.190778	0.406814	0.190778	*
ZNF160	0.190702	0.423801	0.190702	*
CC2D1B	0.190696	0.285922	0.190696	*
FOXI2	0.237253	0.190564	0.190564	-
GFAP	0.367134	0.190532	0.190532	-
BCL11A	0.190529	0.488149	0.190529	*
LIPE	0.190462	0.330266	0.190462	*
LENG1	0.318916	0.190252	0.190252	-
ATP7A	0.190109	0.486014	0.190109	*
CCPG1	0.189903	0.295357	0.189903	*
USP17L2	0.189882	0.492158	0.189882	*
PRKD1	0.189582	0.461859	0.189582	*
BPIFB3	0.202417	0.189502	0.189502	-
WASF3	0.189394	0.320886	0.189394	*
GTF3C5	0.18935	0.280105	0.18935	*
FDXR	0.189345	0.270227	0.189345	*
DLL4	0.189327	0.248528	0.189327	*
ADGRG4	0.189308	0.882225	0.189308	*
PRPH2	0.243471	0.189247	0.189247	-
ZER1	0.189237	0.525781	0.189237	*
IQGAP1	0.189185	0.431233	0.189185	*
FAM209B	0.558016	0.189154	0.189154	-
RIMS1	0.189136	0.695489	0.189136	*
TUBA1A	0.61122	0.189034	0.189034	-
CCDC39	0.188679	0.354939	0.188679	*
DDIAS	0.188629	0.251684	0.188629	*
OR1A1	0.238441	0.188498	0.188498	-
SKOR1	0.18844	0.437331	0.18844	*
SLC5A12	0.198323	0.188394	0.188394	-
BTBD11	0.188325	0.617174	0.188325	*
KCNC2	0.188241	0.454035	0.188241	*
PMS2	0.188233	0.432123	0.188233	*
KIAA1549L	0.187907	0.627167	0.187907	*
TLE4	0.187689	0.442423	0.187689	*
CCDC102B	0.202039	0.187677	0.187677	-
ZNF385B	0.187663	0.202704	0.187663	*
GATA3	0.187578	0.33739	0.187578	*
LGMN	0.187389	0.362774	0.187389	*
DDX24	0.224647	0.187368	0.187368	-
SORBS2	0.187133	0.505317	0.187133	*
EXTL3	0.186956	0.679162	0.186956	*
SUN3	0.186912	0.379986	0.186912	*
DPY19L3	0.186906	0.28468	0.186906	*
DCAF8L1	0.186885	0.411384	0.186885	*
PARVG	0.186749	0.455734	0.186749	*
ZSCAN2	0.190118	0.186584	0.186584	-
NPR3	0.186545	0.241946	0.186545	*
OTUD4	0.186428	0.27932	0.186428	*
PLCH1	0.186419	0.35321	0.186419	*
ADAMTS3	0.186252	0.450308	0.186252	*
ZNF85	0.186226	0.310728	0.186226	*
PCDHGB6	0.186152	0.875916	0.186152	*
GOLGA4	0.186092	0.63448	0.186092	*
RXFP2	0.186067	0.315786	0.186067	*
GOLGA6L1	0.543544	0.185842	0.185842	-
HMGXB4	0.25175	0.185685	0.185685	-
MGLL	0.185539	0.232251	0.185539	*
MRVI1	0.18547	0.260443	0.18547	*
TNC	0.185408	1.18789	0.185408	*
RSF1	0.185276	0.421437	0.185276	*
KRTAP5-10	1.30265	0.185267	0.185267	-
A4GALT	0.185243	0.230991	0.185243	*
BUB1	0.185179	0.714627	0.185179	*
OR9G1	0.416212	0.185141	0.185141	-
TBX22	0.185073	0.385446	0.185073	*
CLCA4	0.18507	0.436495	0.18507	*
CEACAM8	0.198374	0.18494	0.18494	-
TIGD2	0.184775	0.190567	0.184775	*
NAV3	0.184688	0.802502	0.184688	*
MOV10L1	0.184604	0.797212	0.184604	*
KIF2B	0.184374	0.594453	0.184374	*
ERCC6L	0.184352	0.46588	0.184352	*
PAX6	0.280014	0.184323	0.184323	-
OR6B2	1.44502	0.184209	0.184209	-
SLC13A3	0.183984	0.600093	0.183984	*
SALL3	0.18398	0.739843	0.18398	*
IFT81	0.183891	0.261555	0.183891	*
CASQ1	0.272252	0.183682	0.183682	-
ZAP70	0.183663	0.390912	0.183663	*
KCNQ5	0.183607	0.451017	0.183607	*
SGSM1	0.183535	0.376711	0.183535	*
CORO6	0.183417	0.396394	0.183417	*
GRIA1	0.18341	0.663808	0.18341	*
PHC3	0.269726	0.183298	0.183298	-
PARN	0.183217	0.395434	0.183217	*
TSSK1B	0.183187	0.464339	0.183187	*
SYBU	0.225324	0.182671	0.182671	-
TPCN2	0.18254	0.47518	0.18254	*
FAM129C	0.182489	0.347599	0.182489	*
NCKAP1L	0.182483	0.311011	0.182483	*
NLRP12	0.182455	0.446495	0.182455	*
EFCAB12	0.182045	0.37238	0.182045	*
MAGI2	0.181803	1.00249	0.181803	*
SLC2A5	0.181793	0.454926	0.181793	*
ZFP62	0.181746	0.317539	0.181746	*
ZNF532	0.181744	0.452	0.181744	*
CNOT3	0.181566	0.360662	0.181566	*
FLI1	0.18147	0.527527	0.18147	*
KRTAP10-2	0.181461	0.249693	0.181461	*
TEX14	0.181434	0.700416	0.181434	*
TM9SF2	0.289199	0.181405	0.181405	-
PIK3C2G	0.180931	0.459934	0.180931	*
CKAP2L	0.201324	0.180904	0.180904	-
ARID4A	0.180887	0.315656	0.180887	*
GRB10	0.210804	0.18073	0.18073	-
AASDH	0.180699	0.4674	0.180699	*
PRAMEF6	0.700565	0.180458	0.180458	-
PCDHB13	0.180445	0.765117	0.180445	*
ZNF181	0.194719	0.180401	0.180401	-
ALDH1L1	0.180251	0.669458	0.180251	*
HFM1	0.180107	0.583149	0.180107	*
KRTAP1-3	0.86036	0.180075	0.180075	-
ITGA1	0.179913	0.257755	0.179913	*
COL22A1	0.179892	0.839876	0.179892	*
RBM14	0.179786	0.308864	0.179786	*
CELA3A	0.179747	0.246428	0.179747	*
IST1	0.372283	0.17968	0.17968	-
EDC3	0.179614	0.258113	0.179614	*
TP63	0.179546	0.443329	0.179546	*
GCM2	0.179479	0.579433	0.179479	*
NPEPPS	0.179224	0.179854	0.179224	*
ZNF574	0.18389	0.179048	0.179048	-
ZNF888	1.02853	0.179026	0.179026	-
PTPRA	0.178916	0.53423	0.178916	*
TLL2	0.178901	0.4844	0.178901	*
EPHB6	0.17878	0.367788	0.17878	*
TRIM8	0.178751	0.2787	0.178751	*
ADAP2	0.178713	0.446482	0.178713	*
ZNF804A	0.178664	0.360145	0.178664	*
PRDM14	0.178612	0.343799	0.178612	*
FZD8	0.178472	0.63196	0.178472	*
SART3	0.178269	0.527614	0.178269	*
TEKT3	0.178008	0.404983	0.178008	*
ADGRE3	0.177742	0.428271	0.177742	*
SETD2	0.17769	0.317157	0.17769	*
NEU2	0.250066	0.177503	0.177503	-
GIPC3	0.177424	0.2959	0.177424	*
TBX18	0.177323	0.428423	0.177323	*
KCNN1	0.184782	0.177226	0.177226	-
COL4A5	0.177135	0.571769	0.177135	*
GP1BA	0.2369	0.177015	0.177015	-
CACNA2D1	0.176964	0.222062	0.176964	*
CHRM3	0.176873	0.271309	0.176873	*
PRSS54	0.176761	0.561044	0.176761	*
SEMA4F	0.176662	0.247083	0.176662	*
DCPS	0.176476	0.195437	0.176476	*
RBM28	0.176461	0.404028	0.176461	*
FMO4	0.176341	0.283685	0.176341	*
DYRK2	0.176324	0.495761	0.176324	*
CHST1	0.176303	0.562328	0.176303	*
BTBD9	0.176092	0.235713	0.176092	*
GALNT18	0.175943	0.27602	0.175943	*
RHOH	0.175777	0.428134	0.175777	*
ADGRG5	0.17574	0.362396	0.17574	*
PRTG	0.175689	0.640455	0.175689	*
FAM13C	0.175568	0.465811	0.175568	*
