#GENE	BCOM_SCORE	1000G_SCORE	MIN_SCORE	ID
TMPO	0.706705	1.98747	0.706705	*
TBC1D9	0.706594	2.54471	0.706594	*
LDHAL6A	0.706362	0.7201	0.706362	*
ZSWIM5	0.706215	1.10295	0.706215	*
NLGN3	0.706168	1.82117	0.706168	*
ING1	0.705983	0.957327	0.705983	*
PSMD12	0.70589	0.73032	0.70589	*
KCNK9	0.70571	0.906068	0.70571	*
ATF7IP	0.705604	0.707638	0.705604	*
MIA2	0.705429	1.06409	0.705429	*
HEPACAM	0.705352	0.967503	0.705352	*
MRPL50	0.705246	0.967503	0.705246	*
DICER1	0.70522	2.29947	0.70522	*
ENPEP	0.705205	2.02128	0.705205	*
NCAPH	0.705113	1.25106	0.705113	*
PDS5A	0.704987	0.7201	0.704987	*
SESN3	0.704906	0.73032	0.704906	*
ADGRF1	0.704797	0.746059	0.704797	*
ZNF197	0.704567	0.996373	0.704567	*
PSMC4	0.70451	0.906068	0.70451	*
VMP1	0.70447	1.21009	0.70447	*
TPM3	0.70436	0.73032	0.70436	*
PPP1R18	0.70399	0.83373	0.70399	*
ACAP2	0.703714	1.51512	0.703714	*
SERPINA7	0.703693	0.73032	0.703693	*
AIDA	0.703636	0.906068	0.703636	*
SEC14L1	0.703457	1.46961	0.703457	*
FRMD5	0.703133	0.886701	0.703133	*
MYO1A	1.02286	0.702901	0.702901	-
LAMC2	0.766976	0.702901	0.702901	-
TNKS1BP1	0.7026	0.822118	0.7026	*
IRX3	0.702572	0.73032	0.702572	*
COL6A6	0.702558	2.56363	0.702558	*
PHLPP1	0.702477	1.15399	0.702477	*
TECRL	0.702079	1.731	0.702079	*
ST6GAL2	0.701987	2.26921	0.701987	*
SERPINB7	0.701889	1.731	0.701889	*
PRAM1	0.701795	1.27148	0.701795	*
WDR5B	0.701471	0.846868	0.701471	*
ZNF507	0.701345	1.98747	0.701345	*
ABCA10	0.701299	1.72076	0.701299	*
ZNF594	0.701255	0.746059	0.701255	*
SGPP1	0.700734	1.82117	0.700734	*
PRDX2	0.700693	0.73032	0.700693	*
SMC5	0.700622	1.00466	0.700622	*
WDR26	0.700472	0.906068	0.700472	*
DPP10	0.700469	1.79368	0.700469	*
AMMECR1L	0.700378	1.21009	0.700378	*
C1orf116	0.700376	0.942958	0.700376	*
TANC2	0.700102	2.1451	0.700102	*
OR5L2	0.699837	1.57264	0.699837	*
LAMP2	0.699753	2.12825	0.699753	*
HTT	0.699574	2.00658	0.699574	*
DGKA	0.699155	2.12825	0.699155	*
KRT39	0.699072	0.942958	0.699072	*
GPR15	0.698852	1.27831	0.698852	*
UTY	0.698813	0.73032	0.698813	*
UBA1	0.698614	0.846868	0.698614	*
NRP2	0.698301	0.832955	0.698301	*
JAML	0.69811	0.7201	0.69811	*
SNED1	0.697959	1.15399	0.697959	*
NF2	0.697586	1.51512	0.697586	*
CLIC2	0.697393	0.73032	0.697393	*
POMT1	0.696638	0.792261	0.696638	*
LSM14A	0.696156	0.771994	0.696156	*
PDE1C	0.695693	1.99779	0.695693	*
ARHGAP30	0.695625	1.27148	0.695625	*
DUSP9	0.69535	0.967503	0.69535	*
FPR2	0.695263	0.7201	0.695263	*
EBF4	0.695195	1.21463	0.695195	*
HSP90B1	0.694936	1.46961	0.694936	*
SCG3	0.694744	1.51512	0.694744	*
KRTAP25-1	0.694337	1.21009	0.694337	*
UTP14C	0.694006	0.758759	0.694006	*
SMARCC2	0.69394	1.15344	0.69394	*
LRP2	0.693761	1.89314	0.693761	*
OSBPL9	0.692817	1.46961	0.692817	*
HHIP	0.692705	2.74551	0.692705	*
ATP5A1	0.692548	0.967503	0.692548	*
ZMYM6	0.692547	0.966682	0.692547	*
SUZ12	0.692442	0.73032	0.692442	*
S1PR4	0.692368	1.25106	0.692368	*
WDR45B	0.692287	0.906068	0.692287	*
PTPN11	0.692243	1.21009	0.692243	*
SEMA3G	0.691979	0.758759	0.691979	*
ZDHHC15	0.691523	0.906068	0.691523	*
CCPG1	0.691465	0.83373	0.691465	*
TRIM66	1.30132	0.691114	0.691114	-
RTKN2	2.16016	0.691114	0.691114	-
PLD1	1.1836	0.691114	0.691114	-
DENND1C	1.48138	0.691114	0.691114	-
ABTB1	0.691016	1.06409	0.691016	*
SLX4	0.690922	1.28577	0.690922	*
PRRG3	0.690822	1.82117	0.690822	*
RUBCN	0.690779	0.863489	0.690779	*
ZNF98	0.690767	2.4902	0.690767	*
ENG	0.690293	0.957327	0.690293	*
NEFM	0.690242	2.02128	0.690242	*
TAS1R2	0.689915	1.17053	0.689915	*
TUSC3	0.689725	1.21009	0.689725	*
NIPSNAP3B	0.689702	0.7201	0.689702	*
C4orf47	0.689683	0.7201	0.689683	*
IFNGR2	0.689656	0.846868	0.689656	*
KLHL10	0.689638	0.7201	0.689638	*
HNMT	0.689623	0.771994	0.689623	*
CD9	0.689556	0.906068	0.689556	*
DPYSL5	0.68951	1.51512	0.68951	*
PRAF2	0.689123	0.906068	0.689123	*
RAD54L2	0.688876	0.832955	0.688876	*
KANK1	0.68859	0.965355	0.68859	*
GBA2	0.688579	0.899561	0.688579	*
NDC1	0.688392	0.942958	0.688392	*
TEC	0.688339	0.846868	0.688339	*
FKBP9	0.688111	1.50765	0.688111	*
ZC3H7A	1.6332	0.687592	0.687592	-
SRRM5	0.895208	0.687592	0.687592	-
SEMA6D	1.31367	0.687592	0.687592	-
PHF20	1.10795	0.687592	0.687592	-
NVL	0.875629	0.687592	0.687592	-
NTN5	0.795904	0.687592	0.687592	-
MUC15	1.5778	0.687592	0.687592	-
MTMR14	1.42985	0.687592	0.687592	-
MAGI3	1.14836	0.687592	0.687592	-
LILRB3	0.805744	0.687592	0.687592	-
KLC4	1.16962	0.687592	0.687592	-
IL3RA	1.09762	0.687592	0.687592	-
HS6ST3	2.56658	0.687592	0.687592	-
FANCL	1.4501	0.687592	0.687592	-
AP4B1	0.848957	0.687592	0.687592	-
RNF123	0.687173	1.86018	0.687173	*
SORL1	0.68696	0.838045	0.68696	*
NXPH1	0.686503	0.906068	0.686503	*
FNDC3B	0.686204	0.863489	0.686204	*
ARMC4	0.68612	1.57652	0.68612	*
AKAP14	0.685888	0.906068	0.685888	*
RXFP3	0.685809	1.74434	0.685809	*
WAPL	0.685647	0.771994	0.685647	*
CEL	0.685472	1.64989	0.685472	*
VSX2	0.685038	1.46961	0.685038	*
PYGO1	0.684985	0.846868	0.684985	*
NELL1	0.684595	1.04938	0.684595	*
EFTUD2	0.684482	0.73032	0.684482	*
HBS1L	0.684366	1.00402	0.684366	*
SST	0.684102	0.906068	0.684102	*
KDELC1	0.683967	1.21463	0.683967	*
SHANK3	0.68394	1.44661	0.68394	*
LTBP3	0.683863	1.35892	0.683863	*
C6orf106	0.683775	0.906068	0.683775	*
RBMX	10.0516	0.683723	0.683723	-
TASP1	0.68341	1.21009	0.68341	*
STC2	0.683346	0.886701	0.683346	*
PCDHA11	0.683032	1.64602	0.683032	*
CALB2	0.682997	0.73032	0.682997	*
COX10	0.682913	0.7201	0.682913	*
RFX8	0.682756	0.957327	0.682756	*
SNRNP70	0.682732	0.73032	0.682732	*
ABCG4	0.682724	1.82117	0.682724	*
C20orf194	0.68269	0.933962	0.68269	*
KCTD8	0.682474	1.82117	0.682474	*
NOTCH2	0.6824	1.17053	0.6824	*
OTOA	0.681775	0.957327	0.681775	*
ZNF585A	0.835349	0.68161	0.68161	-
ZNF25	1.3272	0.68161	0.68161	-
ZBTB40	0.701059	0.68161	0.68161	-
WRAP73	0.753303	0.68161	0.68161	-
WDR55	1.45268	0.68161	0.68161	-
TULP3	0.848722	0.68161	0.68161	-
TUBB8	1.5899	0.68161	0.68161	-
TSPYL5	1.18213	0.68161	0.68161	-
TBRG4	0.763096	0.68161	0.68161	-
TAS2R16	1.33942	0.68161	0.68161	-
STAMBPL1	1.61873	0.68161	0.68161	-
SRRM1	0.72738	0.68161	0.68161	-
SPAG16	1.31698	0.68161	0.68161	-
SNTA1	0.851411	0.68161	0.68161	-
SNAPC2	0.793685	0.68161	0.68161	-
SLC6A15	1.14653	0.68161	0.68161	-
SLC1A5	0.753098	0.68161	0.68161	-
SLC17A5	0.739016	0.68161	0.68161	-
SEPT6	2.03938	0.68161	0.68161	-
RNH1	0.687282	0.68161	0.68161	-
RELT	0.994219	0.68161	0.68161	-
QRSL1	0.720624	0.68161	0.68161	-
PRKCH	1.27416	0.68161	0.68161	-
PLS1	0.980968	0.68161	0.68161	-
PHC3	0.698208	0.68161	0.68161	-
OR8K1	0.805688	0.68161	0.68161	-
OR4C3	0.727577	0.68161	0.68161	-
NSUN2	0.990873	0.68161	0.68161	-
NAT8	1.18172	0.68161	0.68161	-
MTDH	0.867888	0.68161	0.68161	-
MRPS7	0.888468	0.68161	0.68161	-
MRPL38	1.01375	0.68161	0.68161	-
MORC3	0.759634	0.68161	0.68161	-
MFSD14B	1.22167	0.68161	0.68161	-
MEF2A	1.80618	0.68161	0.68161	-
MED25	0.912151	0.68161	0.68161	-
MAP4K1	0.785019	0.68161	0.68161	-
LRRC4C	0.80371	0.68161	0.68161	-
LRRC41	0.84515	0.68161	0.68161	-
KIFC3	1.07506	0.68161	0.68161	-
KCTD20	1.19225	0.68161	0.68161	-
KBTBD3	1.25923	0.68161	0.68161	-
KATNAL1	1.372	0.68161	0.68161	-
GRN	0.735539	0.68161	0.68161	-
GPR37L1	0.995107	0.68161	0.68161	-
GNRHR	1.37686	0.68161	0.68161	-
FARSA	0.990357	0.68161	0.68161	-
FAM47E	0.918514	0.68161	0.68161	-
FAM220A	1.3963	0.68161	0.68161	-
F10	0.843423	0.68161	0.68161	-
EDAR	1.28951	0.68161	0.68161	-
DYNC1LI1	0.814848	0.68161	0.68161	-
DBF4	0.985384	0.68161	0.68161	-
DAGLA	0.799721	0.68161	0.68161	-
CXCR1	0.939864	0.68161	0.68161	-
CSRNP1	0.921464	0.68161	0.68161	-
CCDC109B	1.49633	0.68161	0.68161	-
CAPNS2	1.30206	0.68161	0.68161	-
C9orf114	0.937538	0.68161	0.68161	-
C8orf33	0.862431	0.68161	0.68161	-
C11orf65	0.855056	0.68161	0.68161	-
ARSG	1.07697	0.68161	0.68161	-
ANKRD13C	1.91351	0.68161	0.68161	-
ALG8	1.0057	0.68161	0.68161	-
ALB	0.937124	0.68161	0.68161	-
ACTN2	0.785765	0.68161	0.68161	-
P2RY6	0.681255	0.846868	0.681255	*
IKZF1	0.681059	1.21463	0.681059	*
NEDD9	0.68079	0.832955	0.68079	*
AGFG1	0.680766	1.46961	0.680766	*
SFPQ	0.680703	0.73032	0.680703	*
RFX6	0.680697	1.16852	0.680697	*
TTC33	0.680549	0.73032	0.680549	*
KIAA1522	1.0194	0.680335	0.680335	-
CLEC11A	0.680162	0.7201	0.680162	*
TMEM131	0.679738	1.17053	0.679738	*
THUMPD1	0.679452	0.846868	0.679452	*
SLC38A1	0.679153	0.771994	0.679153	*
INTS4	0.678998	1.35892	0.678998	*
FMNL2	0.678937	0.83373	0.678937	*
CLEC12B	0.678934	1.21463	0.678934	*
FOXK1	0.678532	2.12825	0.678532	*
FAH	0.678339	0.957327	0.678339	*
VPS16	0.678121	0.731031	0.678121	*
SRRM2	0.678014	1.28309	0.678014	*
CHODL	0.677786	1.05753	0.677786	*
PRSS36	0.677663	0.996373	0.677663	*
C10orf76	0.677565	0.967503	0.677565	*
MYH15	0.677465	1.77974	0.677465	*
ALCAM	0.677419	0.83373	0.677419	*
HCLS1	0.677355	1.57264	0.677355	*
MYPOP	0.677327	1.15344	0.677327	*
KCNC2	0.677219	0.967503	0.677219	*
PADI3	0.677103	0.806722	0.677103	*
AVL9	0.676056	0.7201	0.676056	*
GRM6	0.675663	1.74572	0.675663	*
RAB34	0.675388	1.21009	0.675388	*
PTGER4	0.675245	1.82117	0.675245	*
TOPBP1	0.675177	1.53797	0.675177	*
MPP4	0.674929	1.15344	0.674929	*
B4GALT6	0.674815	1.51512	0.674815	*
VPS45	0.67467	0.957327	0.67467	*
PAX8	0.674632	0.846868	0.674632	*
BRD8	0.674503	1.99779	0.674503	*
ATXN7L2	0.674405	1.15344	0.674405	*
PCDHB6	0.674404	1.03443	0.674404	*
MYO5A	0.674308	2.02128	0.674308	*
SEL1L	0.674159	0.68161	0.674159	*
DPPA4	0.673937	1.51512	0.673937	*
PRKAA1	0.673245	1.21009	0.673245	*
FFAR4	0.672955	1.21009	0.672955	*
POR	0.672896	0.731031	0.672896	*
TLR9	0.672876	2.26921	0.672876	*
IARS	0.672652	0.758759	0.672652	*
RBM18	0.672642	0.906068	0.672642	*
CCDC6	0.67238	0.73032	0.67238	*
ZNF746	0.67226	1.57264	0.67226	*
PIK3IP1	0.67223	0.73032	0.67223	*
MID2	0.672226	1.21009	0.672226	*
STRIP2	0.672068	0.942958	0.672068	*
KLRF1	0.671998	0.73032	0.671998	*
WDR88	0.671811	1.27831	0.671811	*
ZFP36L1	0.67176	1.21009	0.67176	*
PPIB	0.671437	1.21009	0.671437	*
ZNF433	0.671404	0.886701	0.671404	*
HSD3B1	0.671384	0.771994	0.671384	*
GPR119	0.671377	0.73032	0.671377	*
ST8SIA1	0.671201	0.967503	0.671201	*
KRT34	0.671138	1.16852	0.671138	*
ZNF334	0.670871	1.86018	0.670871	*
APH1B	0.670842	0.967503	0.670842	*
ZNF366	0.67071	1.25106	0.67071	*
OR4A16	0.670643	1.27831	0.670643	*
DMKN	4.75672	0.670436	0.670436	-
ZNF519	1.20019	0.670192	0.670192	-
ZCWPW1	1.42115	0.670192	0.670192	-
VIT	1.83762	0.670192	0.670192	-
SREBF2	1.03947	0.670192	0.670192	-
SLC9A4	0.749411	0.670192	0.670192	-
MED13L	0.818519	0.670192	0.670192	-
KRT79	1.28716	0.670192	0.670192	-
KIF1C	0.711508	0.670192	0.670192	-
GP1BA	1.82967	0.670192	0.670192	-
ANXA6	1.1781	0.670192	0.670192	-
CLASP2	0.669913	1.06409	0.669913	*
FOXG1	0.669809	0.906068	0.669809	*
ADAMTS14	0.669291	0.88032	0.669291	*
KDM7A	0.669077	1.25106	0.669077	*
WDR44	0.668779	0.967503	0.668779	*
VPS33A	0.668691	0.68161	0.668691	*
AZI2	0.668682	0.73032	0.668682	*
CABLES2	0.66857	0.846868	0.66857	*
MGAT3	0.668478	1.05753	0.668478	*
FRAS1	0.668168	1.31761	0.668168	*
ZFYVE28	0.668125	1.82329	0.668125	*
MAGEB6	0.668064	0.771994	0.668064	*
KMT2C	0.667636	2.4193	0.667636	*
ST3GAL3	0.667293	1.51512	0.667293	*
SLC25A2	0.667162	0.957327	0.667162	*
RTCA	0.667087	0.7201	0.667087	*
EFHC2	0.666978	1.50765	0.666978	*
JMJD1C	0.666705	0.976974	0.666705	*
WIF1	0.666655	0.967503	0.666655	*
ZCWPW2	0.666532	0.846868	0.666532	*
SCN10A	0.666531	0.948654	0.666531	*
MS4A15	0.666431	0.846868	0.666431	*
ANKRD35	0.665903	1.10268	0.665903	*
FAM47A	5.81718	0.665883	0.665883	-
ATG2A	0.66536	1.30086	0.66536	*
CTBP1	0.665304	1.21009	0.665304	*
STPG2	0.665225	1.46961	0.665225	*
AUTS2	0.664941	2.07688	0.664941	*
PRICKLE1	0.664874	1.15344	0.664874	*
PHACTR4	0.664829	1.46961	0.664829	*
XKR7	0.66471	0.967503	0.66471	*
SOX21	0.664677	0.906068	0.664677	*
PRPF38B	0.664633	0.73032	0.664633	*
MUC5B	0.663798	1.91184	0.663798	*
DEFB118	0.663738	0.73032	0.663738	*
B3GAT1	0.663693	0.906068	0.663693	*
NPR2	0.663518	1.05753	0.663518	*
SMC4	0.663497	0.832955	0.663497	*
RBM14-RBM4	0.663477	0.906068	0.663477	*
FGD6	0.663348	0.832955	0.663348	*
HCFC1	0.663314	3.0557	0.663314	*
MAGEA12	0.663016	0.846868	0.663016	*
SURF4	0.66293	0.906068	0.66293	*
GAD1	0.662919	1.21463	0.662919	*
ZNF350	0.662617	0.792261	0.662617	*
TTF1	0.662313	1.34931	0.662313	*
DNAJB11	0.662289	0.73032	0.662289	*
UCP1	0.66219	1.05753	0.66219	*
DHRS7	0.66209	0.771994	0.66209	*
GLTPD2	0.661955	1.21009	0.661955	*
TTC9	0.661879	0.906068	0.661879	*
TACR1	0.661465	0.73032	0.661465	*
CORIN	0.661342	0.763848	0.661342	*
TBC1D31	1.96732	0.661312	0.661312	-
TRIM35	0.66128	1.50765	0.66128	*
TRPV5	0.661227	1.64989	0.661227	*
C6orf89	0.660643	1.21463	0.660643	*
NSL1	0.660037	0.967503	0.660037	*
AMIGO3	0.66002	1.27831	0.66002	*
KLHL32	0.659822	1.731	0.659822	*
YIPF4	0.65972	0.846868	0.65972	*
SH3BGRL2	0.659719	0.73032	0.659719	*
DBT	0.659663	2.43636	0.659663	*
FBXL13	0.659333	0.996373	0.659333	*
DIAPH3	0.659083	0.933962	0.659083	*
FARSB	0.658954	0.7201	0.658954	*
MYBPC1	0.658935	0.792261	0.658935	*
ASPM	0.658639	2.05017	0.658639	*
CAPSL	0.658605	0.846868	0.658605	*
ARFGEF2	0.658597	1.64989	0.658597	*
CPSF1	0.658505	1.15399	0.658505	*
ESCO2	0.658423	0.899561	0.658423	*
USP10	0.658125	0.942958	0.658125	*
IQCH	0.657845	0.731031	0.657845	*
FOXI1	0.656914	1.06409	0.656914	*
CD109	0.656762	1.77974	0.656762	*
CC2D2A	0.656641	1.41552	0.656641	*
STRC	0.656456	1.06409	0.656456	*
STEAP2	0.655418	0.967503	0.655418	*
CEP76	0.655006	1.27831	0.655006	*
ZNF341	0.810911	0.654922	0.654922	-
ZNF281	2.17033	0.654922	0.654922	-
ZNF112	0.752804	0.654922	0.654922	-
SELPLG	1.02593	0.654922	0.654922	-
RBM26	3.59468	0.654922	0.654922	-
PRDM15	0.661046	0.654922	0.654922	-
MTO1	1.56652	0.654922	0.654922	-
CADPS2	0.994389	0.654922	0.654922	-
BTN2A1	1.36379	0.654922	0.654922	-
AMPD3	1.81084	0.654922	0.654922	-
CMYA5	0.654845	1.12311	0.654845	*
CACNA1H	0.654478	3.24545	0.654478	*
DVL3	0.654418	1.21463	0.654418	*
TMC1	0.654409	0.957327	0.654409	*
EGR3	0.653981	0.906068	0.653981	*
MMAA	0.653712	1.21009	0.653712	*
UBXN11	29.2126	0.653711	0.653711	-
LIN7A	0.653651	0.906068	0.653651	*
ZNF134	0.653453	0.771994	0.653453	*
PKHD1	0.653371	2.15657	0.653371	*
KLHL14	0.652984	1.21463	0.652984	*
AKR1D1	0.652962	1.21009	0.652962	*
TET2	0.652936	1.678	0.652936	*
SON	0.872117	0.65287	0.65287	-
EDNRB	0.652538	1.27831	0.652538	*
RBM47	0.652394	0.967503	0.652394	*
ITGA7	0.652078	0.88032	0.652078	*
CCM2	0.651934	0.967503	0.651934	*
TRIM58	0.651821	0.886701	0.651821	*
ZW10	0.756643	0.651712	0.651712	-
ZNF76	0.945555	0.651712	0.651712	-
ZNF574	0.795566	0.651712	0.651712	-
ZHX1	1.0422	0.651712	0.651712	-
VRK2	0.791556	0.651712	0.651712	-
TYRO3	0.929334	0.651712	0.651712	-
TRIM7	0.88184	0.651712	0.651712	-
TNFRSF21	1.17002	0.651712	0.651712	-
TMTC1	0.904566	0.651712	0.651712	-
SLFN12L	1.04534	0.651712	0.651712	-
SLC6A16	0.985834	0.651712	0.651712	-
SLC22A2	0.720747	0.651712	0.651712	-
SLAMF7	1.06034	0.651712	0.651712	-
SKIDA1	0.856055	0.651712	0.651712	-
SIGLEC5	0.704135	0.651712	0.651712	-
SGPP2	1.40583	0.651712	0.651712	-
RHBG	0.808871	0.651712	0.651712	-
RBM12	1.02572	0.651712	0.651712	-
PRKCSH	0.886271	0.651712	0.651712	-
PON3	0.757158	0.651712	0.651712	-
PNKD	0.674625	0.651712	0.651712	-
PLVAP	1.0772	0.651712	0.651712	-
PLAGL2	1.76562	0.651712	0.651712	-
PHF21A	1.6942	0.651712	0.651712	-
PAXIP1	0.81459	0.651712	0.651712	-
PATL2	1.50411	0.651712	0.651712	-
OR2L13	1.19716	0.651712	0.651712	-
OMD	0.749601	0.651712	0.651712	-
NAA16	0.712498	0.651712	0.651712	-
MECP2	0.748735	0.651712	0.651712	-
MARCH8	0.905958	0.651712	0.651712	-
MALT1	0.75275	0.651712	0.651712	-
LRRC75B	0.974214	0.651712	0.651712	-
LRRC47	1.09938	0.651712	0.651712	-
LDLRAP1	1.1926	0.651712	0.651712	-
HSD17B2	0.736208	0.651712	0.651712	-
HOOK1	1.04771	0.651712	0.651712	-
HEATR3	0.844007	0.651712	0.651712	-
GPC6	1.04881	0.651712	0.651712	-
GFAP	0.720435	0.651712	0.651712	-
GDPD5	0.770182	0.651712	0.651712	-
ELL3	1.19516	0.651712	0.651712	-
DCAF11	0.81397	0.651712	0.651712	-
CYLC2	0.671979	0.651712	0.651712	-
CTSH	1.4089	0.651712	0.651712	-
CLPX	1.26274	0.651712	0.651712	-
CHRNB1	1.15115	0.651712	0.651712	-
CCR3	1.04129	0.651712	0.651712	-
CCDC190	1.11433	0.651712	0.651712	-
BAG4	1.01425	0.651712	0.651712	-
ACAP3	0.985255	0.651712	0.651712	-
AAK1	0.951067	0.651712	0.651712	-
VSTM2B	0.651384	1.51512	0.651384	*
PMS1	0.651317	1.00466	0.651317	*
GRID2IP	0.651306	0.687592	0.651306	*
FTSJ1	0.651179	0.73032	0.651179	*
ANKRD40	0.651099	1.21009	0.651099	*
CPN1	0.650905	0.73032	0.650905	*
RFTN1	0.650294	1.98747	0.650294	*
PRLR	0.650131	1.05753	0.650131	*
CHGA	0.649603	0.957327	0.649603	*
ASIC1	0.64927	1.21463	0.64927	*
GATAD2B	0.648908	0.73032	0.648908	*
NBEAL1	0.648886	1.40065	0.648886	*
MCM7	0.648676	0.863489	0.648676	*
RAB11FIP1	0.648551	1.516	0.648551	*
ZNF485	0.695316	0.648434	0.648434	-
ZNF207	0.995968	0.648434	0.648434	-
ZC3H15	0.872584	0.648434	0.648434	-
ZBTB48	0.668035	0.648434	0.648434	-
ZBTB1	0.956965	0.648434	0.648434	-
YES1	0.671397	0.648434	0.648434	-
WSB1	0.855157	0.648434	0.648434	-
VPS37A	0.692092	0.648434	0.648434	-
USP46	1.1915	0.648434	0.648434	-
USP14	0.845307	0.648434	0.648434	-
UBTF	1.12806	0.648434	0.648434	-
UBA5	0.894096	0.648434	0.648434	-
TRIM8	0.834772	0.648434	0.648434	-
TREM1	0.734547	0.648434	0.648434	-
TPBG	0.875898	0.648434	0.648434	-
TP53RK	0.865479	0.648434	0.648434	-
TMEM39B	0.829709	0.648434	0.648434	-
TMEM176B	0.717597	0.648434	0.648434	-
TMED8	0.790433	0.648434	0.648434	-
TMA16	0.81301	0.648434	0.648434	-
TCP1	0.863919	0.648434	0.648434	-
TAB2	0.866889	0.648434	0.648434	-
SYT1	1.31324	0.648434	0.648434	-
SVOP	0.835636	0.648434	0.648434	-
SPATS1	0.722405	0.648434	0.648434	-
SPA17	0.797924	0.648434	0.648434	-
SLC35A3	1.09049	0.648434	0.648434	-
SF3B3	0.827992	0.648434	0.648434	-
SEPT11	0.989899	0.648434	0.648434	-
SEC62	0.71779	0.648434	0.648434	-
RBPMS	0.958178	0.648434	0.648434	-
PTDSS1	1.06055	0.648434	0.648434	-
PRRG1	0.828685	0.648434	0.648434	-
PRMT5	1.13573	0.648434	0.648434	-
PRKRA	1.15239	0.648434	0.648434	-
PPP2R5A	1.03496	0.648434	0.648434	-
PPP1R14A	0.719944	0.648434	0.648434	-
PPARD	1.03635	0.648434	0.648434	-
PDE12	0.800362	0.648434	0.648434	-
OXSR1	1.03763	0.648434	0.648434	-
OTP	0.701114	0.648434	0.648434	-
NPLOC4	0.777925	0.648434	0.648434	-
NMNAT2	1.40148	0.648434	0.648434	-
NCK2	0.917258	0.648434	0.648434	-
MRPS10	0.676858	0.648434	0.648434	-
MRAP2	0.920974	0.648434	0.648434	-
MIA	0.749156	0.648434	0.648434	-
MEOX1	0.723881	0.648434	0.648434	-
ME3	0.755303	0.648434	0.648434	-
MCU	0.78027	0.648434	0.648434	-
MAZ	0.754975	0.648434	0.648434	-
MAP3K7	1.04948	0.648434	0.648434	-
LPCAT4	0.661344	0.648434	0.648434	-
LHFPL3	1.09886	0.648434	0.648434	-
LDB1	0.788837	0.648434	0.648434	-
LCE1A	1.00677	0.648434	0.648434	-
KRTAP24-1	0.668532	0.648434	0.648434	-
KRTAP17-1	0.833522	0.648434	0.648434	-
KPNA1	0.933319	0.648434	0.648434	-
KLK12	0.803863	0.648434	0.648434	-
KLHL23	0.889802	0.648434	0.648434	-
KCNJ6	1.2307	0.648434	0.648434	-
KCNJ11	0.715205	0.648434	0.648434	-
INIP	1.45981	0.648434	0.648434	-
IGF1	0.704412	0.648434	0.648434	-
HTRA1	0.897678	0.648434	0.648434	-
HSPA9	0.895817	0.648434	0.648434	-
HMBS	0.738098	0.648434	0.648434	-
HDDC2	0.690159	0.648434	0.648434	-
HDC	0.98299	0.648434	0.648434	-
GLA	0.751116	0.648434	0.648434	-
GGCT	0.850022	0.648434	0.648434	-
GAS7	0.650789	0.648434	0.648434	-
GAS2	1.07762	0.648434	0.648434	-
FSTL1	0.665117	0.648434	0.648434	-
FST	0.681908	0.648434	0.648434	-
FNDC8	0.727307	0.648434	0.648434	-
FGF8	1.16839	0.648434	0.648434	-
FBXL20	1.05391	0.648434	0.648434	-
EXOC5	0.883917	0.648434	0.648434	-
ERP44	0.802135	0.648434	0.648434	-
ERI3	1.25122	0.648434	0.648434	-
ERF	0.832011	0.648434	0.648434	-
EIF4G2	0.86485	0.648434	0.648434	-
EIF3M	1.11151	0.648434	0.648434	-
DUSP6	1.0401	0.648434	0.648434	-
DSCC1	0.779408	0.648434	0.648434	-
DOK4	0.683783	0.648434	0.648434	-
DCTN2	0.685695	0.648434	0.648434	-
CYTH1	1.12214	0.648434	0.648434	-
CXCR4	1.11572	0.648434	0.648434	-
CXCR3	0.999591	0.648434	0.648434	-
CSNK2A2	1.18898	0.648434	0.648434	-
CMIP	0.754099	0.648434	0.648434	-
CLRN2	0.705192	0.648434	0.648434	-
CLIC3	0.672621	0.648434	0.648434	-
CHST13	0.919037	0.648434	0.648434	-
CERS6	0.777892	0.648434	0.648434	-
CDR1	1.23097	0.648434	0.648434	-
CCL14	1.14932	0.648434	0.648434	-
CACNG2	0.771922	0.648434	0.648434	-
CACNG1	0.920342	0.648434	0.648434	-
C1QTNF3	0.705879	0.648434	0.648434	-
BZW1	0.769552	0.648434	0.648434	-
BTRC	0.837727	0.648434	0.648434	-
BTBD2	0.783344	0.648434	0.648434	-
BRS3	1.04352	0.648434	0.648434	-
BLMH	0.801184	0.648434	0.648434	-
B3GALNT1	1.0106	0.648434	0.648434	-
APPBP2	1.18376	0.648434	0.648434	-
AP3M2	0.836503	0.648434	0.648434	-
ADRB2	0.666206	0.648434	0.648434	-
SH3TC2	0.648218	0.976974	0.648218	*
TPTE2	0.64813	0.899561	0.64813	*
TCERG1L	0.648016	1.06409	0.648016	*
SSX2IP	0.647688	0.648434	0.647688	*
GABRG2	0.647653	0.906068	0.647653	*
DPP4	0.647643	0.957327	0.647643	*
TRPV4	0.647531	1.16852	0.647531	*
CUL4A	0.647411	0.648434	0.647411	*
WNT7A	0.646959	0.73032	0.646959	*
MAPK8IP3	0.646696	1.35892	0.646696	*
FETUB	14.8867	0.646503	0.646503	-
B3GLCT	0.646376	1.05753	0.646376	*
ZNF35	0.646372	0.846868	0.646372	*
RTP1	0.646362	0.846868	0.646362	*
DYNC2H1	0.646095	1.87485	0.646095	*
TWIST1	0.645768	0.906068	0.645768	*
NDUFB5	0.645679	0.967503	0.645679	*
ZC3H11A	0.645635	0.899561	0.645635	*
